CodiProva;NomProva;CodiResultat;NomResultat;LOINC;ProvaAnulada;Sinonims;Secció;Mètode;CENTRE COST;ACTIVITAT
2560M;GLUCOSA L. peritoneal (equilibri);1;Glucosa LP (equilibri);0;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;104
2561M;UREA L. peritoneal (equilibri);1;Urea LP (equilibri);0;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;104
2562M;CREATININA L. peritoneal (equilibri);1;Creatinina LP (equilibri);0;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;104
3067;FRUCTOSAMINA Sèrum;1;FRUCTOSAMINA Sèrum;15069-8;N;;BIOQUÍMICA;Espectrofotometria; BIOQUIMICA GENERAL;103
7810;ESTUDI PARÀSITS Sang;1;ESTUDI PARÀSITS Sang;50625-3;N;;MICROBIOLOGIA;Tinció de Giemsa;MICROBIOLOGIA GENERAL;103
3391;VASOPRESINA (ADH) Plasma;1;VASOPRESINA (ADH) Plasma;3126-0;N;"Hormona antidiuretica; AVP; Vasopresina; Arginina vasopresina";HORMONES;Radioimmunoassaig;REF;102
8452;AC. IGM ADENOVIRUS Sèrum;1;IGM ADENOVIRUS Sèrum;51823-3;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;REF;101
7454G;TINCIÓ GRAM Teixit ossi;1;T. Gram teixit ossi;0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;101
8847;AC. IGG VIRUS DENGUE Sèrum;1;IGG VIRUS DENGUE Sèrum;0;N;;SEROLOGIA INFECCIOSA;Immunocromatografia;REF;100
4G03;Dactylis glomerata IgE sèrum;1;IgE Dactylis glomerata;6195-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;100
4T03;Betula verrucosa (bedoll) IgE sèrum;1;IgE Betula verrucosa;15283-5;N;Bedoll;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;100
9115;SÍNDROME X FRÀGIL Sang;1;SÍNDROME X FRÀGIL Sang;21759-6;N;;GENÈTICA;TRP-PCR-Electroforesi capil·lar;SEQÜENCIACIÓ;99
210RG;rPhl p 7 (herba timotea) IgE srm;1;IgE rPhl p 7 (herba timotea);0;N;Herba timotea;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;99
427RF;rAra h 9 LTP (cacauet) IgE sèrum;1;IgE rAra h 9 LTP (cacauet);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;99
441RF;rJug r 1 (nou noguera) IgE sèrum;1;IgE rJug r 1 (nou noguera);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;99
4503;AC. ONCONEURONALS (BLOT) Sèrum;1;AC. ONCONEURONALS Sèrum;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;2;ANTI Hu;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;3;Yo Cel Purkinje;12853-8;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;4;Ri ANNA 2;33008-4;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;5;CV2;47402-3;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;6;PNMA2 (Ma2/Ta);0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;7;AMFIFISINA;57749-4;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;8;RECOVERINA;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;9;SOX1;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;10;TITINA;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;11;ZIC4;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;12;GAD65;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
4503;AC. ONCONEURONALS (BLOT) Sèrum;13;Tr (DNER);0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;1;DATA EXTRACCIÓ;51953-8;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;2;EDAT GESTACIONAL EXTRACCIÓ;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;3;DATA ECOGRAFIA;34970-4;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;4;EDAT GESTACIONAL ECOGRAFIA;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;5;RISC SÍNDROME DOWN;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;6;RISC SÍNDROME EDWARDS/PATAU;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;7;SÍNDROME DOWN;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;8;SÍNDROME EDWARDS;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
9014P;C. PRENATAL NO INVASIU PROTOCOL Sang;9;SÍNDROME PATAU;0;N;DNA FETAL, DNA FETAL NO INVASIU;GENÈTICA;PCR;HC;98
4F37;Musclo IgE sèrum;1;IgE musclo;6048-3;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;97
4M02;Cladosporium herbarum IgE sèrum;1;IgE Cladosporium herbarum;6075-6;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;97
7477G;CULTIU Teixit ossi;1;Cultiu teixit ossi;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;97
3353;PROTEÏNA TAU TOTAL;1;PROTEÏNA TAU TOTAL;0;N;;ORINA/LÍQUIDS/SECREC.;Quimioluminiscència;LUMINEX;96
3354;PROTEÏNA TAU FOSFORILADA;1;PROTEÏNA TAU FOSFORILADA;0;N;;ORINA/LÍQUIDS/SECREC.;Quimioluminiscència;LUMINEX;96
3355;RATIO p_TAU/t_TAU;1;RATIO p_TAU/t_TAU;0;N;;ORINA/LÍQUIDS/SECREC.;Càlcul;LUMINEX;96
3356;PROTEÏNA BETA-AMILOIDE 1-40;1;PROTEÏNA BETA-AMILOIDE 1-40;0;N;;ORINA/LÍQUIDS/SECREC.;Quimioluminiscència;LUMINEX;96
3357;PROTEÏNA BETA-AMILOIDE 1-42;1;PROTEÏNA BETA-AMILOIDE 1-42;0;N;;ORINA/LÍQUIDS/SECREC.;Quimioluminiscència;LUMINEX;96
3358;RATIO AB1-42/AB1-40;1;RATIO AB1-42/AB1-40;0;N;;ORINA/LÍQUIDS/SECREC.;Càlcul;LUMINEX;96
3359;RATIO AB1-42/t_TAU;1;RATIO AB1-42/t_TAU;0;N;;ORINA/LÍQUIDS/SECREC.;Càlcul;LUMINEX;96
3360;RATIO AB1-42/p_TAU;1;RATIO AB1-42/p_TAU;0;N;;ORINA/LÍQUIDS/SECREC.;Quimioluminiscència;LUMINEX;96
8848;AC. IGM VIRUS DENGUE Sèrum;1;IGM VIRUS DENGUE;29663-2;N;;SEROLOGIA INFECCIOSA;Immunocromatografia;REF;95
7748;ESTUDI LEGIONEL·LA Aigua calenta;1;Data processament mostra;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;94
7748;ESTUDI LEGIONEL·LA Aigua calenta;2;Hora processament mostra;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;94
7748;ESTUDI LEGIONEL·LA Aigua calenta;3;Legionel.la en aigua calenta;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;94
7571;CULTIU Llet materna pre-pasteurització;1;Cultiu llet pre-pasteurització;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;93
7572;CULTIU Llet materna post-pasteurització;1;Cultiu llet post-pasteuritz.;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;93
8823;AC. IGM VIRUS ZIKA Sèrum;1;IGM VIRUS ZIKA Sèrum;0;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;REF;93
4F08;Blat de moro IgE sèrum;1;IgE blat de moro;6087-1;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;93
4K82;Làtex IgE sèrum;1;IgE làtex;6158-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;93
1056;METAHEMOGLOBINA Sang venosa;1;METAHEMOGLOBINA Sang venosa;2617-9;N;;BIOQUÍMICA;Espectrofotometria;REF;92
4141;COMPLEMENT C3A Sèrum;1;COMPLEMENT C3A (FB) Sèrum;4488-3;N;Factor B, Properdin Factor B;IMMUNOLOGIA;Nefelometria;REF;92
3361;ÍNDEX PERMEABILITAT BARRERA HEMATOENCEFÀLICA;1;ÍNDEX PERMEABILITAT BHE;0;N;;ORINA/LÍQUIDS/SECREC.;Càlcul;LUMINEX;91
4412;AC. ANTI-HISTONES Sèrum;1;AC. ANTIHISTONES Sèrum;58765-9;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;91
7985;ANTIGEN VRS Aspirat nasofaringi;1;ANTIGEN VRS A.nasofaringi;31950-9;N;;MICROBIOLOGIA;Immunocromatografia;MICROBIOLOGIA GENERAL;90
9200I;CARIOTIP NEOPLÀSIA HEMATOLÒGICA Sang (II);1;CARIOTIP NEOPLÀSIA HEM. (II);0;N;;CITOLOGIA HEMATOLÒGICA;Cultiu cel·lular;CITO;90
7081;CULTIU FONGS Frotis bucal;1;CULTIU FONGS Frotis bucal;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;89
7569;CULTIU Llet materna mastitis;1;CULTIU Llet materna mastitis;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;89
8799;AC. IGG ECHINOCOCCUS SPP (CLIA) Sèrum;1;IGG ECHINOCOCCUS (CLIA) Sèrum;0;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;VIRCLIA;89
9287I;PCR: GEN BCR-ABL1;1;Tipus de mostra;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;2;"Gen BCR-ABL1 t (9;22)(q34;q11)";0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;3;Trànscrit;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;4;Número de còpies BCR-ABL1;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;5;Número de còpies GUS;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;6;Ratio BCR-ABL1/GUS;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;7;Ratio BCR-ABL1/GUS IS;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
9287I;PCR: GEN BCR-ABL1;8;Comentari;0;N;Philadelphia;CITOLOGIA HEMATOLÒGICA;PCR en temps real;CITO;89
1703;ADENOSIN DEAMINASA (ADA) L. sinovial;1;ADA L. sinovial;9404-5;N;;ORINA/LÍQUIDS/SECREC.;Espectrofotometria;MODULAR / COBAS INTEGRA;88
9002;CARIOTIP L. amniòtic;1;CARIOTIP L. amniòtic;0;N;;GENÈTICA;Cultiu cel·lular;REF;88
4FU7;Lluç IgE sèrum;1;IgE lluç;19741-8;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;87
7795G;CULTIU Micobacteris aigua;1;Cultiu micobacteris aigua;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;87
3470;ADALIMUMAB RESISTENCIA TRACTAMENT;1;ADALIMUMAB Sèrum;0;N;Humira resistencia tractament;AUTOIMMUNITAT;Enzimoimmunoassaig;CITO;86
3470;ADALIMUMAB RESISTENCIA TRACTAMENT;2;AC. ANTI-ADALIMUMAB Sèrum;0;N;Humira resistencia tractament;AUTOIMMUNITAT;Enzimoimmunoassaig;CITO;86
3470;ADALIMUMAB RESISTENCIA TRACTAMENT;3;TNF Alfa;0;N;Humira resistencia tractament;AUTOIMMUNITAT;Enzimoimmunoassaig;CITO;86
4473;AC. ANTI-LC1 Sèrum;1;AC. ANTI-LC1 Sèrum;56719-8;N;Anticossos anti-citosol hepàtic,  Anti-LC1 (citosol hepàtic) autoanticossos;AUTOIMMUNITAT;Immunofluorescència indirecta;HELIOS;86
7574;ID. FONGS SISTEMA MALDI-TOF;1;Identificació fongs;0;N;fongs;MICROBIOLOGIA;Sistema MALDI;MICROBIOLOGIA GENERAL;86
8530;AC. IGG HAEMOPHILUS INFLUENZAE Sèrum;1;IGG HAEMOPHILUS INFLUENZAE;0;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;REF;86
9276;"PCR t(9;22)/BCR/ABL";1;TIPUS MOSTRA/BCR;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;86
9276;"PCR t(9;22)/BCR/ABL";2;"PCR/BCR/ABL/T(9;22)";36908-2;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;86
416RF;rTri a 19 w-5 gliadina (blat) IgE sèrum;1;Ige rTri a 19 (w-5 Gliadina);0;N;Blat;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;86
4FC9;Calamar IgE específica;1;IgE calamar;6858-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;86
7110;Orina primera micció prerecollida semen;1;STAMEY PRIMERA MICCIÓ;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;85
7113;Orina primera micció postrecollida semen;1;T. STAMEY/Or. postmasa;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;85
8720;ANTIGEN CRYPTOCOCCUS NEOFORMANS Sèrum;1;AG CRYPTOCOCCUS Sèrum;0;N;;SEROLOGIA INFECCIOSA;Aglutinació;MANUAL GENERAL;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;1;CROMOSOMA 13;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;2;CROMOSOMA 18;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;3;CROMOSOMA 21;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;4;CROMOSOMA X;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;5;CROMOSOMA Y;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9014;CRIBRATGE ANEUPLOÏDIES L. amniòtic;6;COMENTARI;0;N;;GENÈTICA;Amplificació fluorescent i quantitativa (QF-PCR);REF;85
9963;PÈPTID C 6 min Sèrum;1;PÈPTID C 6 min Sèrum;56516-8;N;;HORMONES;Electroquimioluminescència;IMMULITE;84
1501;GLUCOSA 6 min Sèrum;1;GLUCOSA 6 min Sèrum;40026-7;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;83
4612;FcRE1 DENSITAT Sang;1;FcRE1 DENSITAT Sang;0;N;;AL·LÈRGIA;Citometria de flux;CITO;83
8561;AC. CAMPYLOBACTER JEJUNI Sèrum;1;AC. CAMPYLOBACTER JEJUNI Sèrum;0;N;;SEROLOGIA INFECCIOSA;Fixació del complement;CHORUS;83
4477;AC. IGG ANTI-Hu Sèrum;1;IGG ANTI-HU;0;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;REF;82
4477;AC. IGG ANTI-Hu Sèrum;2;IGG ANTI-HU TÍTOL;0;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;REF;82
423RF;rAra h 2 (cacauet) IgE sèrum;1;IgE rAra h 2 (cacauet);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;82
3222;CORTISOL Saliva;1;CORTISOL Saliva;2142-8;N;;HORMONES;Enzimoimmunoassaig;REF;81
7459;CULTIU Líquid preservació ronyó;1;CULTIU Líquid preserv. ronyó;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;81
1972;CLONAZEPAM Sèrum;1;CLONAZEPAM (RIVOTRIL) Sèrum;3494-2;N;Rivotril;TOXICOLOGIA/FARMACOLOGIA;Cromatografia líquida tàndem masses;LC-MASSES (QTRAP);80
4F14;Soia IgE sèrum;1;Ige soia;6248-9;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;80
4K84;Llavor de gira-sol IgE sèrum;1;IgE llavor de gira-sol;6258-8;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;80
1038;CISTINA Orina 24 h;1;CISTINA Orina 24 h;2179-0;N;;BIOQUÍMICA;Cromatografia líquida tàndem masses;REF;79
3447;SEROTONINA Sèrum;1;SEROTONINA Sèrum;27057-9;N;;HORMONES;Enzimoimmunoassaig;REF;79
4F40;Tonyina IgE sèrum;1;IgE tonyina;6270-3;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;79
7518G;CULTIU ANAEROBI Pus;1;CULTIU ANAEROBI Pus;0;N;;MICROBIOLOGIA;Cultiu;#N/D;79
5418;CITOLOGIA L. cefaloraquidi;1;CITOLOGIA LCR ;0;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;78
7310;CULTIU Frotis anal;1;CULTIU Frotis anal;52966-9;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;78
8126;POCT (PCR) VIRUS GRIP;1;POCT (PCR) VIRUS GRIP;0;N;;BIOLOGIA MOLECULAR;RT- PCR;CEPHEID;78
9004;CARIOTIP Teixit sòlid;1;CARIOTIP Teixit sòlid;48819-7;N;;GENÈTICA;Cultiu cel·lular;REF;78
7675;CULTIU Micobacteris L. cefaloraquidi medi sòlid;1;CULTIU Micobacteris LCR MS;534-8;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;77
1903;SIROLIMUS Sang;1;SIROLIMUS Sang;29247-4;N;Rapamicina, Rapamune;TOXICOLOGIA/FARMACOLOGIA;Cromatografia líquida tàndem masses;LC-MASSES (QTRAP);76
3348;PROPÈPTID AMINOTERMINAL DEL PROCOL·LAGEN III Sèrum;1;P3NP Sèrum;25733-7;N;;HORMONES;Radioimmunoassaig;REF;76
4260;ANTIGEN SCC Sèrum;1;ANTIGEN SCC Sèrum;9679-2;N;;MARCADORS TUMORALS;Immunoluminiscència;REF;76
101RE;rCan f 1 (gos) IgE sèrum;1;IgE rCan f 1 (gos);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;76
421RF;rPru p4 profilina (préssec) IgE sèrum;1;IgE rPru p 4 profilina préssec;0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;76
7448G;TINCIÓ GRAM T.i. òssia fèmur diafisi;1;T.Gram t.i.o. fèmur diafisi;0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;76
1306;COURE Orina 24 h;1;COURE Orina concentració;21219-1;N;;BIOQUÍMICA;Espectroscopia d'EA / EM (ICP-MS);REF;75
1306;COURE Orina 24 h;2;COURE Orina 24 h;5633-3;N;;BIOQUÍMICA;Espectroscopia d'EA / EM (ICP-MS);REF;75
1306;COURE Orina 24 h;3;VOLUM Orina 24 h;3167-4;N;;BIOQUÍMICA;Espectroscopia d'EA / EM (ICP-MS);REF;75
3231;ALDOSTERONA Orina 24 h;1;ALDOSTERONA Orina 24 h;1765-7;N;;HORMONES;Quimioluminiscència;LIAISON;75
3611;PORFIRINES Orina 24 h;1;COPROPORFIRINES Orina 24 h;2137-8;N;;HORMONES;Cromatografia líquida alta resolució;REF;75
3611;PORFIRINES Orina 24 h;2;UROPORFIRINES Orina 24 h;3113-8;N;;HORMONES;Cromatografia líquida alta resolució;REF;75
3611;PORFIRINES Orina 24 h;3;PENTACARBOXILPORFIRINES Or.24h;9730-3;N;;HORMONES;Cromatografia líquida alta resolució;REF;75
3611;PORFIRINES Orina 24 h;4;HEXACARBOXILPORFIRINES Or.24h;9527-3;N;;HORMONES;Cromatografia líquida alta resolució;REF;75
3611;PORFIRINES Orina 24 h;5;HEPTACARBOXILPORFIRINES Or.24h;24462-4;N;;HORMONES;Cromatografia líquida alta resolució;REF;75
4I03;Vespula spp (vespa) IgE sèrum;1;IgE Vespula spp (vespa);6740-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;75
7486G;CULTIU Teixit interfase òssia fèmur diàfisi;1;Cultiu t.i.o. fèmur diàfisi;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;75
425RF;rCor a 8 LTP (avellana) IgE sèrum;1;IgE rCor a 8 LTP (avellana);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;74
4T16;Pinus strobus (pi) IgE sèrum;1;IgE Pinus strobus (pi);6282-8;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;74
8177;D. MOL. C. TRACHOMATIS SEROVAR L1-L3  LGV Frotis;1;C.TRACHOMATIS L1-L3 LGV Frotis;0;N;;BIOLOGIA MOLECULAR;RT- PCR;SMARTCYCLER;73
8840;AC. ENTAMOEBA HISTOLYTICA Sèrum;1;Entamoeba histolytica Ac;0;N;;SEROLOGIA INFECCIOSA;Hemoaglutinació;REF;73
4F93;Cacau IgE sèrum;1;IgE cacau;6080-6;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;73
3999;INHIBINA B Sèrum;1;INHIBINA B Sèrum;56940-0;N;;HORMONES;Enzimoimmunoassaig;REF;72
7585;CULTIU AEROBI (HEMO) L. pleural;1;C. AEROBI (HEMO) L. pleural;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;71
7586;CULTIU ANAEROBI (HEMO) L. pleural;1;C. ANAEROBI (HEMO) L. pleural;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;71
8448;AC. IGG COXIELLA BURNETII FASE I+II Sèrum;1;IGG COXIELLA BURNETII FASE I;0;N;;SEROLOGIA INFECCIOSA;Immunofluorescència indirecta;REF;71
8448;AC. IGG COXIELLA BURNETII FASE I+II Sèrum;2;IGG COXIELLA BURNETII FASE II;34717-9;N;;SEROLOGIA INFECCIOSA;Immunofluorescència indirecta;REF;71
7516G;TINCIÓ GRAM Pus;1;TINCIÓ GRAM Pus;0;N;;MICROBIOLOGIA;Tinció de Gram;#N/D;71
2710;ESTUDI DIGESTIÓ Femta;1;FIBRES MUSCULARS Femta;2605-4;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;70
2710;ESTUDI DIGESTIÓ Femta;2;GOTES DE GREIX Femta;10753-2;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;70
5516;LIMFÒCITS INTRAEPITELIALS Biòpsia duodenal;1;TCRgd;0;N;;IMMUNOLOGIA;Citometria de flux;FACS;70
5516;LIMFÒCITS INTRAEPITELIALS Biòpsia duodenal;2;iNK-like CD3 (-);0;N;;IMMUNOLOGIA;Citometria de flux;FACS;70
5516;LIMFÒCITS INTRAEPITELIALS Biòpsia duodenal;3;INTERPRETACIÓ;0;N;;IMMUNOLOGIA;Citometria de flux;FACS;70
8821;AC. IGG LEISHMANIA Sèrum;1;IGG LEISHMANIA Sèrum;52985-9;N;;SEROLOGIA INFECCIOSA;Immunofluorescència indirecta;REF;70
4F49;Poma IgE sèrum;1;IgE poma;6021-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;70
4H01;Pols casa (Greer) IgE sèrum;1;IgE pols casa (Greer);9828-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;70
7521G;CULTIU Catèter venós central perifèric;1;CULTIU Catèter venós c-perif.;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;70
769C;ATB MICOBACTERIS ATÍPICS;1;Atb micobacteris atípics;0;N;;MICROBIOLOGIA;Fluorimetria;MICROBIOLOGIA GENERAL;70
1098;CARNITINA LLIURE Plasma;1;CARNITINA LLIURE Plasma;14286-9;N;;BIOQUÍMICA;Cromatografia líquida tàndem masses;REF;69
419RF;rPru p 1 PR-10 (préssec) IgE sèrum;1;IgE rPru p 1 PR-10 (préssec);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;69
4H02;Pols casa (Hollister) IgE sèrum;1;IgE pols casa (Hollister);7425-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;69
4W11;Salsola kali (pestifer) IgE sèrum;1;IgE Salsola kali;6234-9;N;Pestifer;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;69
4F87;Meló IgE sèrum;1;IgE meló;57884-9;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;68
1217;PÈPTIDS IMMUNOTÒXICS DE GLUTEN Femta;1;PÈPTIDS GLUTEN Femta;0;N;;BIOQUÍMICA;Immunocromatografia;MANUAL GENERAL;67
1883;AMIKACINA (C10) Sèrum;1;AMIKACINA/C10;0;N;;TOXICOLOGIA/FARMACOLOGIA;Immunoassaig;CDX90;66
6656;ISOHEMAGLUTININES;1;ISOHEMAGLUTININES;876-3;N;;HEMOTERÀPIA;Aglutinació;CTBT;66
4G12;Secale cereale IgE sèrum;1;IgE Secale cereale;7674-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;66
4I01;Apis mellifera (abella) IgE sèrum;1;IgE Apis mellifera (abella);6727-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;66
3134;17-ALFA-HIDROXIPROGESTERONA 60 min Sèrum;1;17-a-OH-PROGESTERONA 60 min;48341-2;N;;HORMONES;Enzimoimmunoassaig;EVOLIS;65
